Date (GMT),Open,High,Low,Last,Volume,Volume,BBandUp,BBandMid,BBandLow
6/13/2021 11:00,35913.59,36098.14,35780.23,35970.51,1602.4144,1602.4144,36250.42987,35529.60577,34808.78168
6/13/2021 11:30,35970.51,36099,35921.54,35952.42,1249.4679,1249.4679,36337.44358,35569.8738,34802.30401
6/13/2021 12:00,35952.48,35957.56,35738.37,35909.47,1183.2148,1183.2148,36405.97986,35602.21629,34798.45273
6/13/2021 12:30,35909.47,36150,35842.97,35848.12,1928.2717,1928.2717,36457.70942,35625.63569,34793.56197
6/13/2021 13:00,35853.49,36010.1,35787.36,35877.43,829.503,829.503,36507.20893,35649.6161,34792.02328
6/13/2021 13:30,35865.89,36013.25,35771.58,36002.81,896.6495,896.6495,36527.91233,35683.25362,34838.5949
6/13/2021 14:00,36002.8,36084.12,35841.59,35878.59,1044.1266,1044.1266,36483.63479,35701.85708,34920.07937
6/13/2021 14:30,35878.6,36019.23,35670,35770.82,1118.6211,1118.6211,36424.53259,35708.42498,34992.31736
6/13/2021 15:00,35770.81,35898.11,35730,35767.46,934.4369,934.4369,36394.07448,35714.04736,35034.02024
6/13/2021 15:30,35745.6,35973.48,35725.12,35829.01,842.7186,842.7186,36339.43352,35724.99618,35110.55885
6/13/2021 16:00,35829,36076.64,35808,36034.97,941.0765,941.0765,36294.71788,35754.5175,35214.31712
6/13/2021 16:30,36034.97,36977.45,35970,36847.74,2676.681,2676.681,36525.55952,35858.63393,35191.70834
6/13/2021 17:00,36845.81,37150.9,36817.32,37027.69,2960.3173,2960.3173,36805.30603,35969.9726,35134.63918
6/13/2021 17:30,37027.7,37258.68,36848.22,37184.43,2267.8913,2267.8913,37071.37896,36085.63521,35099.89146
6/13/2021 18:00,37184.43,37467,37095.74,37320.25,2054.8534,2054.8534,37305.26654,36203.21757,35101.16861
6/13/2021 18:30,37320.25,37628.23,37260,37498.12,2278.6991,2278.6991,37550.06307,36326.54161,35103.02016
6/13/2021 19:00,37499.98,37528.87,37300.04,37493.98,1456.8666,1456.8666,37766.86242,36437.72622,35108.59002
6/13/2021 19:30,37493.98,37515.67,37282.7,37367.25,1318.2737,1318.2737,37892.02778,36526.2523,35160.47681
6/13/2021 20:00,37369.64,37750.14,37369.63,37650.01,1739.791,1739.791,38092.24035,36633.27684,35174.31333
6/13/2021 20:30,37650.01,39292.01,37636.18,38719.98,4650.9907,4650.9907,38595.33248,36832.01047,35068.68847
6/13/2021 21:00,38719.98,39358.96,38680.01,39261.41,2708.5251,2708.5251,39181.11676,37063.38186,34945.64695
6/13/2021 21:30,39261.41,39300,38790,38984.99,1939.335,1939.335,39554.9736,37246.39216,34937.81071
6/13/2021 22:00,38984.99,39197.55,38840.18,38891.5,1741.4224,1741.4224,39820.01446,37403.06909,34986.12373
6/13/2021 22:30,38892.71,39079.9,38709.23,38716.93,1851.3799,1851.3799,39970.11025,37528.1987,35086.28716
6/13/2021 23:00,38716.94,39022,38700,38873.23,1526.7497,1526.7497,40110.23046,37656.29692,35202.36338
6/13/2021 23:30,38873.24,38988.75,38725.01,38902.23,1192.3914,1192.3914,40222.2352,37774.95722,35327.67923
6/14/2021 0:00,38902.23,39165.85,38771.94,39009.8,1211.1386,1211.1386,40288.52476,37892.56129,35496.59782
6/14/2021 0:30,39020.56,39252,38770,39045.13,1785.3878,1785.3878,40286.34729,38002.32974,35718.31218
6/14/2021 1:00,39045.15,39198,38900,39109.32,1714.4437,1714.4437,40233.57557,38107.75738,35981.93919
6/14/2021 1:30,39109.32,39300,38974.7,39276.23,1956.2718,1956.2718,40157.07571,38219.04049,36281.00527
6/14/2021 2:00,39281.09,39800,38938.55,39176.62,4125.0089,4125.0089,40026.78266,38310.23854,36593.69442
6/14/2021 2:30,39176.61,39299.91,38850.66,38996.99,1945.7229,1945.7229,39978.75698,38375.64344,36772.5299
6/14/2021 3:00,38996.99,39047.13,38888.68,38979.44,1247.7302,1247.7302,39924.78418,38433.14787,36941.51157
6/14/2021 3:30,38979.44,39014.01,38832.07,38861.42,1466.7426,1466.7426,39852.27293,38473.93569,37095.59846
6/14/2021 4:00,38861.54,39081.63,38730,38975.32,1333.9778,1333.9778,39790.80756,38521.68658,37252.5656
6/14/2021 4:30,38975.31,39279.44,38782.34,39156.53,1390.236,1390.236,39754.78707,38582.14786,37409.50865
6/14/2021 5:00,39156.76,39360,39100,39257.06,1182.9672,1182.9672,39696.5294,38646.42521,37596.32102
6/14/2021 5:30,39255.07,39416.05,39120,39404.11,1432.8472,1432.8472,39572.22051,38718.58566,37864.95082
6/14/2021 6:00,39404.11,39603.13,39380,39400,1754.2971,1754.2971,39445.3111,38783.48227,38121.65344
6/14/2021 6:30,39400,39514.38,39162.98,39308.22,1682.8208,1682.8208,39453.12919,38833.45729,38213.78539
6/14/2021 7:00,39307.26,39660.33,39187,39609.16,1491.7175,1491.7175,39485.21965,38907.33374,38329.44782
6/14/2021 7:30,39609.16,39677,39468.03,39625.79,1266.8186,1266.8186,39553.25834,38975.75814,38398.25795
6/14/2021 8:00,39625.79,39676.29,39440,39554.01,1162.222,1162.222,39604.49711,39030.82975,38457.16239
6/14/2021 8:30,39554.01,39629.01,38997,39180.23,1953.2934,1953.2934,39590.13425,39045.05834,38499.98244
6/14/2021 9:00,39180.24,39304.85,38820,39005.01,1500.0485,1500.0485,39585.35274,39041.24422,38497.13569
6/14/2021 9:30,39005.01,39424.46,38967.72,39200,2043.4763,2043.4763,39583.76595,39056.36381,38528.96168
6/14/2021 10:00,39200,39259.31,39050,39092.85,1140.4923,1140.4923,39583.04449,39059.83869,38536.63289
6/14/2021 10:30,39090.99,39249.44,39034,39186.27,1067.5096,1067.5096,39584.00144,39071.87977,38559.75809
6/14/2021 11:00,39192.26,39400,39125.01,39325.02,1340.9913,1340.9913,39592.89811,39095.98836,38599.07861
6/14/2021 11:30,39326.96,39449.25,39148.21,39197.78,805.1931,805.1931,39588.27605,39105.6828,38623.08955
6/14/2021 12:00,39181.94,39282.87,39126.8,39177.4,1042.4458,1042.4458,39588.54411,39112.51301,38636.48192
6/14/2021 12:30,39129.45,39342.33,39040,39267.94,1729.5564,1729.5564,39590.74103,39127.31558,38663.89013
6/14/2021 13:00,39267.94,39635.88,39222.98,39581.48,2060.1204,2060.1204,39629.20688,39170.56934,38711.93179
6/14/2021 13:30,39587.04,40659.42,39525.74,40520.01,7010.2215,7010.2215,39959.22013,39299.08749,38638.95486
6/14/2021 14:00,40520,40826.32,40400,40529.78,3969.3841,3969.3841,40223.09902,39416.2963,38609.49359
6/14/2021 14:30,40509.37,41064.05,40400,40949.25,5417.1553,5417.1553,40598.26142,39562.29189,38526.32237
6/14/2021 15:00,41018.66,41035.31,40489.13,40543.47,2908.1099,2908.1099,40781.20278,39655.73743,38530.27208
6/14/2021 15:30,40543.46,40740.03,40430.32,40591.47,2559.4458,2559.4458,40957.49921,39744.85482,38532.21042
6/14/2021 16:00,40591.46,40717.99,40515,40682.8,1690.3752,1690.3752,41131.1296,39834.18293,38537.23626
6/14/2021 16:30,40684.89,40740.03,40125.55,40271.96,3000.9022,3000.9022,41179.17028,39875.87598,38572.58168
6/14/2021 17:00,40261.77,40350,39813,40166.88,3741.8184,3741.8184,41217.00885,39903.59065,38590.17246
6/14/2021 17:30,40164.87,40200,39950.45,40080.11,1940.9255,1940.9255,41235.78392,39920.40202,38605.02011
6/14/2021 18:00,40081.07,40319.56,40068.55,40227.53,1017.8467,1017.8467,41270.54189,39949.6523,38628.76271
6/14/2021 18:30,40227.35,40277.55,40000.47,40010,1196.0618,1196.0618,41232.26858,39955.3997,38678.53083
6/14/2021 19:00,40010,40057.39,39657,39735.63,1775.2248,1775.2248,41140.58221,39934.46925,38728.3563
6/14/2021 19:30,39735.62,39850,39340,39495.62,2491.2694,2491.2694,41072.24437,39892.67409,38713.10381
6/14/2021 20:00,39497.65,39798.49,39461.44,39709.96,1413.4744,1413.4744,41007.10907,39875.27275,38743.43642
6/14/2021 20:30,39709.96,39958.87,39627.47,39766.99,1389.5006,1389.5006,40959.70769,39864.9601,38770.21252
6/14/2021 21:00,39766.99,39881.99,39602,39820.97,882.6976,882.6976,40931.14271,39860.77057,38790.39842
6/14/2021 21:30,39820.97,40340.62,39820.97,40062.72,1720.575,1720.575,40898.25171,39880.00385,38861.75598
6/14/2021 22:00,40062.79,40288.99,39962.83,40270,1219.0638,1219.0638,40868.16603,39917.14634,38966.12665
6/14/2021 22:30,40270,40400,40031.36,40141.74,1312.7916,1312.7916,40827.84074,39938.53621,39049.23168
6/14/2021 23:00,40141.74,40332.73,40061.14,40166.21,877.8423,877.8423,40817.24078,39960.21943,39103.19808
6/14/2021 23:30,40166.21,40480,40085.69,40469.26,1266.5088,1266.5088,40812.44545,40008.69948,39204.95352
6/15/2021 0:00,40469.26,40605.87,40353.01,40516.29,1473.5304,1473.5304,40821.76825,40057.04144,39292.31463
6/15/2021 0:30,40516.28,40900,40169.51,40717.98,2611.8259,2611.8259,40806.08989,40119.98797,39433.88605
6/15/2021 1:00,40717.97,40721.07,40260,40359,1595.0673,1595.0673,40806.45677,40142.75102,39479.04527
6/15/2021 1:30,40359,40459.62,40125.19,40211.09,1076.9775,1076.9775,40782.7158,40149.25949,39515.80318
6/15/2021 2:00,40211.09,40216.28,39856.6,39922.04,1138.2798,1138.2798,40718.43319,40127.61954,39536.80589
6/15/2021 2:30,39922.03,40391.64,39887.7,40360.99,1486.5423,1486.5423,40750.50927,40149.8453,39549.18133
6/15/2021 3:00,40360.99,40370,40000,40246.17,1232.5486,1232.5486,40763.60521,40159.01908,39554.43295
6/15/2021 3:30,40246.17,40575,40246.17,40400,1302.3094,1302.3094,40801.02927,40181.96964,39562.91002
6/15/2021 4:00,40400,40600,40323.91,40403.73,995.7672,995.7672,40836.84484,40203.08968,39569.33452
6/15/2021 4:30,40404.87,40500,40285.71,40394.92,904.3559,904.3559,40861.19613,40221.35923,39581.52233
6/15/2021 5:00,40394.92,40580,40385.01,40504.72,1215.9432,1215.9432,40869.98186,40248.34597,39626.71009
6/15/2021 5:30,40504.7,40535.96,40228.36,40343.7,1039.8127,1039.8127,40782.69718,40257.42731,39732.15743
6/15/2021 6:00,40343.69,40439.28,40204.2,40345.7,928.3686,928.3686,40731.53633,40265.83423,39800.13213
6/15/2021 6:30,40345.69,40512.49,40255.55,40458.05,1232.3867,1232.3867,40696.44071,40284.14049,39871.84028
6/15/2021 7:00,40455,40457.92,40211.69,40281.85,949.809,949.809,40640.52476,40283.92235,39927.31994
6/15/2021 7:30,40282.94,40330,40100,40272.79,1008.9099,1008.9099,40626.19617,40282.86213,39939.52809
6/15/2021 8:00,40270.02,40373.73,40158.37,40359.96,1067.1992,1067.1992,40630.30701,40290.20478,39950.10255
6/15/2021 8:30,40360.31,40400,40209.21,40298.12,1111.0552,1111.0552,40623.98346,40290.95861,39957.93377
6/15/2021 9:00,40298.12,40298.13,39661.8,39800.01,2685.1782,2685.1782,40669.15932,40244.2016,39819.24389
6/15/2021 9:30,39800.01,40232,39572.99,40107.98,2527.8988,2527.8988,40658.09782,40231.22812,39804.35841
6/15/2021 10:00,40107.98,40170,39884.06,40099.58,1246.0596,1246.0596,40638.68899,40218.6902,39798.69141
6/15/2021 10:30,40099.58,40200,39890.95,40023.1,1183.0443,1183.0443,40576.47668,40200.06256,39823.64845
6/15/2021 11:00,40023.1,40070.52,39882.03,39914.92,845.5562,845.5562,40577.8426,40172.90613,39767.96966
6/15/2021 11:30,39914.93,40100,39908.96,39964.82,1400.2646,1400.2646,40579.9337,40153.0884,39726.2431
6/15/2021 12:00,39964.81,39996.66,39672.86,39839.9,1531.2777,1531.2777,40582.51407,40123.26093,39664.0078
6/15/2021 12:30,39839.9,40172.34,39802,40071.61,1384.117,1384.117,40569.47337,40118.3418,39667.21023
6/15/2021 13:00,40071.6,40450,39869,40447.76,1629.5184,1629.5184,40598.28534,40149.71496,39701.14458
6/15/2021 13:30,40448.64,40449.78,40145.97,40262.99,1339.8674,1339.8674,40592.39669,40160.50306,39728.60943
6/15/2021 14:00,40262.99,40374.79,40159.64,40280.32,1242.5329,1242.5329,40589.23228,40171.9142,39754.59611
6/15/2021 14:30,40280.32,40333.08,39941,40020,1632.2468,1632.2468,40571.16502,40157.44618,39743.72733
6/15/2021 15:00,40020.01,40086.79,39861.07,40006.92,1491.7002,1491.7002,40533.86667,40143.11035,39752.35404
6/15/2021 15:30,40006.92,40046.71,39720,39973.96,1582.3491,1582.3491,40515.84311,40127.00079,39738.15847
6/15/2021 16:00,39991.06,40089.75,39890.02,40072.28,870.7284,870.7284,40499.11572,40121.78929,39744.46286
6/15/2021 16:30,40072.27,40192.05,39986.4,40073.02,1097.4858,1097.4858,40463.31316,40117.1446,39770.97603
6/15/2021 17:00,40074.05,40278,40001.99,40197.59,1174.643,1174.643,40466.44689,40124.80606,39783.16523
6/15/2021 17:30,40181.48,40391.64,40127.66,40248,1258.188,1258.188,40479.98899,40136.53882,39793.08865
6/15/2021 18:00,40247.99,40786,40230.8,40702.95,2515.2535,2515.2535,40627.27821,40190.48274,39753.68727
6/15/2021 18:30,40702.94,41330,40700,41156.21,4160.3652,4160.3652,40937.37142,40282.45677,39627.54211
6/15/2021 19:00,41156.22,41197.85,40531,40596.28,3070.0964,3070.0964,40963.97994,40312.34469,39660.70944
6/15/2021 19:30,40596.29,40724.35,39848.34,40119.31,2935.1245,2935.1245,40933.5563,40293.96044,39654.36457
6/15/2021 20:00,40119.31,40226.49,39768,39963.82,2679.9639,2679.9639,40897.21268,40262.51849,39627.8243
6/15/2021 20:30,39963.81,40099.77,39552.67,40012.17,2287.1035,2287.1035,40866.00301,40238.67578,39611.34854
6/15/2021 21:00,40012.17,40219.61,39741.99,39951.92,1922.0655,1922.0655,40830.34725,40211.3657,39592.38415
6/15/2021 21:30,39950.18,40098.77,39841.58,39998.61,884.4451,884.4451,40807.38127,40191.10325,39574.82524
6/15/2021 22:00,39998.62,40103.57,39900,39963.46,654.9975,654.9975,40777.65884,40169.42294,39561.18705
6/15/2021 22:30,39964.99,40200.95,39958.41,40123.96,1064.0659,1064.0659,40773.2724,40165.09314,39556.91389
6/15/2021 23:00,40123.96,40199,40050,40126.29,862.3267,862.3267,40757.27344,40161.3976,39565.52177
6/15/2021 23:30,40127.68,40364.2,40080.48,40267.36,1032.0489,1032.0489,40765.73492,40171.48926,39577.2436
6/16/2021 0:00,40267.37,40360,40126.31,40152.05,875.9272,875.9272,40762.14768,40169.6379,39577.12812
6/16/2021 0:30,40143.8,40154.34,39910.24,39973.14,1271.998,1271.998,40749.13585,40150.92382,39552.71178
6/16/2021 1:00,39973.13,40073.02,39867.35,39880.03,682.4259,682.4259,40738.76878,40125.1244,39511.48003
6/16/2021 1:30,39880.04,39908.02,39610,39850.82,1172.9172,1172.9172,40731.02261,40099.00018,39466.97774
6/16/2021 2:00,39850.82,40099.46,39850.82,40096.29,842.3908,842.3908,40730.77324,40098.74206,39466.71089
6/16/2021 2:30,40093.53,40181.95,40024.77,40129.18,727.1658,727.1658,40732.33146,40101.64092,39470.95037
6/16/2021 3:00,40129.18,40163,39890,40045.22,611.0025,611.0025,40728.34959,40096.26749,39464.1854
6/16/2021 3:30,40045.22,40050,39824.28,39879.47,845.9339,845.9339,40719.67722,40075.62011,39431.56301
6/16/2021 4:00,39879.48,40099,39830.81,40013.64,620.0891,620.0891,40651.83965,40069.71725,39487.59484
6/16/2021 4:30,40013.64,40048,39840,39895.83,857.8005,857.8005,40381.12405,40053.15656,39725.18907
6/16/2021 5:00,39895.82,40441.25,39874.41,40273.8,3115.2964,3115.2964,40325.13585,40074.17022,39823.20458
6/16/2021 5:30,40270.88,40368.68,40150.5,40197.39,1348.3084,1348.3084,40349.33992,40085.90543,39822.47095
6/16/2021 6:00,40197.39,40368.68,40150.06,40253.12,1530.2795,1530.2795,40379.43513,40101.83063,39824.22613
6/16/2021 6:30,40253.12,40490,40183,40449.99,2213.9265,2213.9265,40468.0478,40134.98867,39801.92954
6/16/2021 7:00,40450,40527.14,40340,40392.23,1547.689,1547.689,40515.98767,40159.48784,39802.98801
6/16/2021 7:30,40392.22,40462.78,40217,40250.25,1719.3341,1719.3341,40524.83574,40168.13186,39811.42797
6/16/2021 8:00,40236.94,40276.62,40041,40124.71,1552.5459,1552.5459,40507.02844,40163.99644,39820.96444
6/16/2021 8:30,40125,40260.14,39900,40003.04,1430.0412,1430.0412,40490.98307,40148.66726,39806.35144
6/16/2021 9:00,40003.03,40126.31,39970,40054.53,976.8097,976.8097,40480.78283,40139.7018,39798.62078
6/16/2021 9:30,40031.45,40089.92,39892.52,40026.24,1325.7798,1325.7798,40464.20395,40128.89592,39793.58789
6/16/2021 10:00,40026.25,40178.85,39910,39952.48,821.3835,821.3835,40449.81621,40112.0944,39774.37259
6/16/2021 10:30,39952.47,40063.88,39800,39950.45,1035.4109,1035.4109,40433.0722,40096.6997,39760.3272
6/16/2021 11:00,39949.9,39949.9,39666,39756.43,1702.485,1702.485,40420.27329,40064.29306,39708.31283
6/16/2021 11:30,39756.44,39776.68,39050,39224.25,2763.0152,2763.0152,40507.92058,39984.28896,39460.65734
6/16/2021 12:00,39224.25,39239.3,38877.46,39080.01,3021.2627,3021.2627,40586.69682,39898.16715,39209.63749
6/16/2021 12:30,39080.01,39195,38886.81,38927.44,2620.3389,2620.3389,40651.38827,39805.71695,38960.04563
6/16/2021 13:00,38930,39184.54,38871,39061.06,1505.9298,1505.9298,40673.71853,39734.79724,38795.87595
6/16/2021 13:30,39063.55,39495,38957.56,39360.32,1893.7347,1893.7347,40672.22958,39699.13274,38726.0359
6/16/2021 14:00,39360.32,39360.33,39090.99,39226.02,1749.9289,1749.9289,40666.33191,39654.07438,38641.81686
6/16/2021 14:30,39226.02,39368.74,39105,39153.35,1257.8116,1257.8116,40665.86395,39606.38635,38546.90875
6/16/2021 15:00,39152.31,39271.8,38712,38843.75,1612.7405,1612.7405,40644.41348,39533.75431,38423.09515
6/16/2021 15:30,38843.74,38999.36,38565,38711.25,2038.6567,2038.6567,40626.71835,39455.42057,38284.12279
6/16/2021 16:00,38711.25,38820,38652.42,38778.94,1394.9455,1394.9455,40578.41537,39390.99385,38203.57233
6/16/2021 16:30,38787.01,39311.74,38716.62,38976.13,1989.6463,1989.6463,40473.29956,39351.48301,38229.66645
6/16/2021 17:00,38976.13,39102.91,38487.35,38666.89,2051.8809,2051.8809,40373.11911,39286.28367,38199.44823
6/16/2021 17:30,38665.76,38900.61,38528.79,38743.05,1428.5653,1428.5653,40275.51163,39234.54713,38193.58264
6/16/2021 18:00,38742.48,39240,38735.55,39200.01,1374.3115,1374.3115,40193.92751,39231.25788,38268.58825
6/16/2021 18:30,39200.01,39735.52,38350.02,38508.04,3994.3843,3994.3843,40121.28187,39162.37999,38203.47811
6/16/2021 19:00,38509.64,38780.27,38327.03,38710.03,2124.2678,2124.2678,40014.79257,39119.29904,38223.8055
6/16/2021 19:30,38710.04,39091.17,38650,38920,1857.7413,1857.7413,39901.53978,39100.31818,38299.09657
6/16/2021 20:00,38940,38946.73,38671.25,38680.11,1428.2659,1428.2659,39777.21395,39060.29835,38343.38275
6/16/2021 20:30,38680.1,38885.46,38450.48,38628.59,1488.8083,1488.8083,39624.00634,39019.18327,38414.36019
6/16/2021 21:00,38628.58,38771.23,38490.24,38534.96,914.3556,914.3556,39490.09816,38973.06677,38456.03538
6/16/2021 21:30,38534.96,38759.94,38423.01,38688.22,900.2625,900.2625,39447.42242,38945.9385,38444.45458
6/16/2021 22:00,38688.23,38868.03,38563.08,38766.72,971.4123,971.4123,39421.77942,38928.87007,38435.96073
6/16/2021 22:30,38766.09,38925,38570,38641.77,1407.3427,1407.3427,39394.46401,38901.52721,38408.59041
6/16/2021 23:00,38641.78,38712.3,38518.95,38558.24,1087.2005,1087.2005,39361.84716,38868.83319,38375.81922
6/16/2021 23:30,38558.24,38569.79,38126.54,38221.21,1659.6285,1659.6285,39296.12899,38807.15479,38318.1806
6/17/2021 0:00,38221.22,38361.49,38116.01,38349.93,1009.0763,1009.0763,39233.68506,38763.60957,38293.53409
6/17/2021 0:30,38349,38631.57,38213.23,38449.99,1407.5804,1407.5804,39173.7276,38733.74104,38293.75449
6/17/2021 1:00,38449.99,38659.31,38403.11,38627.89,1082.5775,1082.5775,39157.85028,38723.65999,38289.4697
6/17/2021 1:30,38627.89,38795,38541.1,38705.29,927.4035,927.4035,39155.25596,38721.91047,38288.56497
6/17/2021 2:00,38705.29,38735.05,38547.4,38653.66,892.8987,892.8987,39145.64176,38715.41042,38285.17908
6/17/2021 2:30,38653.66,38849.77,38620.42,38817.63,1140.733,1140.733,39147.97647,38725.14562,38302.31477
6/17/2021 3:00,38817.64,38863.15,38690.48,38706.89,1058.5694,1058.5694,39144.3806,38723.40699,38302.43338
6/17/2021 3:30,38706.89,38900,38697.66,38869,1050.8615,1050.8615,39171.98207,38737.27299,38302.56391
6/17/2021 4:00,38869.01,38978.75,38813.35,38860.57,1224.9558,1224.9558,39147.02682,38749.01556,38351.00431
6/17/2021 4:30,38860.57,39071.58,38850,38965.81,1228.7118,1228.7118,39183.56481,38769.66265,38355.7605
6/17/2021 5:00,38963.63,39095.36,38755.13,38817.75,1389.1513,1389.1513,39192.19447,38774.2424,38356.29033
6/17/2021 5:30,38817.75,38879.99,38644.4,38754.95,1108.6477,1108.6477,39183.39952,38772.40503,38361.41054
6/17/2021 6:00,38754.95,38855,38703.08,38709.97,1121.3416,1121.3416,39170.30746,38766.45884,38362.61021
6/17/2021 6:30,38709.99,39180,38709.98,39123.93,1431.8652,1431.8652,39258.73698,38800.50371,38342.27043
6/17/2021 7:00,39121.57,39294.73,39050,39245.17,1472.7161,1472.7161,39360.14263,38842.85288,38325.56313
6/17/2021 7:30,39245.16,39400,39119.99,39352.64,1597.1391,1597.1391,39488.40647,38891.40403,38294.4016
6/17/2021 8:00,39352.64,39400,39200,39210.96,1241.4168,1241.4168,39557.46986,38921.83793,38286.20601
6/17/2021 8:30,39212.83,39350,39128.88,39297.71,1490.8946,1490.8946,39630.18996,38957.63527,38285.08059
6/17/2021 9:00,39297.72,39417.5,39057.27,39276.72,1528.0856,1528.0856,39673.90776,38988.0243,38302.14083
6/17/2021 9:30,39276.72,39391.92,39144,39331.9,1261.5096,1261.5096,39654.93251,39020.77436,38386.61621
6/17/2021 10:00,39331.9,39559.88,39228.7,39502.42,1349.6587,1349.6587,39689.36683,39066.64538,38443.92392
6/17/2021 10:30,39502.42,39541.96,39382.36,39429.1,1188.0019,1188.0019,39699.14926,39101.16486,38503.18047
6/17/2021 11:00,39428.96,39436.98,39205.51,39254.63,1059.1095,1059.1095,39685.86583,39115.78059,38545.69535
6/17/2021 11:30,39254.63,39325,39105.51,39177.49,1111.5697,1111.5697,39664.28602,39121.65768,38579.02934
6/17/2021 12:00,39177.5,39320.14,39130.01,39148.63,1190.6846,1190.6846,39625.63276,39124.22647,38622.82018
6/17/2021 12:30,39149.45,39195.9,38680,38757.02,2779.9475,2779.9475,39594.02987,39089.25443,38584.47899
6/17/2021 13:00,38757.01,38875.28,38607.28,38782.93,2096.8527,2096.8527,39558.79081,39060.08067,38561.37053
6/17/2021 13:30,38782.93,38842.12,38630,38748.51,1300.1427,1300.1427,39550.83172,39030.40727,38509.98282
6/17/2021 14:00,38748.51,38868,38684.66,38714.61,1269.7308,1269.7308,39548.60424,39000.33134,38452.05845
6/17/2021 14:30,38702.39,38875,38411.39,38816.4,2542.8432,2542.8432,39547.16864,38982.81407,38418.45951
6/17/2021 15:00,38816.4,38960,38685.69,38903.11,1455.465,1455.465,39541.1418,38975.22321,38409.30461
6/17/2021 15:30,38903.11,38981.1,38773,38866.67,1208.4441,1208.4441,39532.52801,38964.88481,38397.24161
6/17/2021 16:00,38866.67,39150,38860.25,39008.88,1550.5308,1550.5308,39521.55605,38969.07483,38416.5936
6/17/2021 16:30,39011.58,39111.56,38528.46,38609.99,2119.4977,2119.4977,39534.04525,38934.87627,38335.70729
6/17/2021 17:00,38609.99,38687.22,38262.3,38493.59,2335.582,2335.582,39540.26837,38892.84901,38245.42964
6/17/2021 17:30,38494.15,38552.87,37733.22,37858.82,3117.1868,3117.1868,39620.21459,38794.37005,37968.52552
6/17/2021 18:00,37856.44,37958.6,37600,37694.98,2898.3669,2898.3669,39693.52037,38689.66624,37685.81211
6/17/2021 18:30,37694.98,37808.44,37577.77,37718.24,2077.9918,2077.9918,39711.56185,38597.14945,37482.73706
6/17/2021 19:00,37718.24,37910,37505,37750,2108.2461,2108.2461,39701.3038,38516.46855,37331.63331
6/17/2021 19:30,37750.01,37830.57,37651.24,37740.12,1821.6853,1821.6853,39663.81608,38442.5306,37221.24511
6/17/2021 20:00,37740.11,37928.42,37642.25,37706.89,1168.0504,1168.0504,39580.78641,38372.46959,37164.15277
6/17/2021 20:30,37706.89,37857.04,37365,37771.96,3036.9046,3036.9046,39485.48737,38315.2782,37145.06902
6/17/2021 21:00,37771.95,37789.61,37630.16,37741.83,728.3817,728.3817,39404.28188,38260.66408,37117.04629
6/17/2021 21:30,37741.84,37756.73,37519.99,37704.11,1141.2237,1141.2237,39321.66436,38207.65893,37093.65351
6/17/2021 22:00,37704.11,37839.13,37625.01,37740.39,680.0408,680.0408,39227.52722,38163.15713,37098.78704
6/17/2021 22:30,37740.4,37821.94,37615.74,37801.13,930.6717,930.6717,39180.28068,38128.67836,37077.07603
6/17/2021 23:00,37800.9,37968.48,37637.68,37957.54,1041.5149,1041.5149,39128.36478,38112.37946,37096.39415
6/17/2021 23:30,37957.74,38258,37881.72,37976.15,1654.9623,1654.9623,39077.86322,38099.40523,37120.94724
6/18/2021 0:00,37976.16,38126.98,37831.5,38085.98,1067.5322,1067.5322,39037.11871,38098.12664,37159.13456
6/18/2021 0:30,38092.97,38202.84,37885.01,38016.4,1175.353,1175.353,38972.13746,38090.34315,37208.54884
6/18/2021 1:00,38016.4,38116.09,37562.72,37672.02,1115.2864,1115.2864,38860.8442,38050.50285,37240.1615
6/18/2021 1:30,37672.02,37787.68,37580,37648.91,961.0447,961.0447,38737.62568,38012.25591,37286.88614
6/18/2021 2:00,37648.91,37799.99,37492.9,37649.38,1115.6094,1115.6094,38542.0021,37977.6963,37413.39049
6/18/2021 2:30,37649.39,37652.4,37213,37387.78,2100.453,2100.453,38414.9229,37921.51379,37428.10469
6/18/2021 3:00,37382.72,37910.51,37329.4,37781.01,1951.2062,1951.2062,38316.13084,37908.13248,37500.13412
6/18/2021 3:30,37781.01,37980.41,37737.02,37896.5,1681.9856,1681.9856,38312.98319,37907.02463,37501.06606
6/18/2021 4:00,37876.62,38035.72,37777,37928.2,790.1008,790.1008,38306.4139,37909.04133,37511.66876
6/18/2021 4:30,37928.2,37979.79,37792.37,37904.91,861.7652,861.7652,38296.28544,37908.64787,37521.01029
6/18/2021 5:00,37904.91,38148.11,37874.81,37920.85,1340.0268,1340.0268,38292.24876,37909.80998,37527.37119
6/18/2021 5:30,37920.85,38008.17,37828.16,37951.96,806.7822,806.7822,38293.37018,37913.82426,37534.27834
6/18/2021 6:00,37951.95,38107.37,37513.55,37614,2599.7212,2599.7212,38249.21219,37885.26957,37521.32695
6/18/2021 6:30,37613.99,37744.85,37459.84,37550.37,1238.9957,1238.9957,38219.0644,37853.37437,37487.68435
6/18/2021 7:00,37549.68,37637.67,37377,37452.07,1407.5208,1407.5208,38199.16584,37815.15491,37431.14398
6/18/2021 7:30,37452.07,37794.3,37450.02,37709.3,1242.8438,1242.8438,38185.8508,37805.07349,37424.29618
6/18/2021 8:00,37708.77,37819.9,37600,37709.73,1003.3853,1003.3853,38176.16758,37795.99316,37415.81874
